h5,label
0.878514_DM_634.96_beam_10C2020_02_04_01:52:24.fil.hdf5,0
0.500003_DM_79.82_beam_0C2020_04_19_16:01:35.fil.hdf5,1
0.500004_DM_33.46_beam_524C2020_04_23_23:09:25.fil.hdf5,0
0.500002_DM_166.70_beam_0C2020_04_12_00:05:59.fil.hdf5,1
0.500002_DM_51.88_beam_11C2020_02_21_20:17:58.fil.hdf5,0
0.500003_DM_106.22_beam_0C2020_04_14_04:28:54.fil.hdf5,1
0.510867_DM_106.53_beam_405C2020_04_23_23:09:25.fil.hdf5,0
0.733055_DM_237.93_beam_45C2019_12_18_08:42:47.fil.hdf5,0
0.629847_DM_404.15_beam_495C2020_04_13_00:46:27.fil.hdf5,0
0.5_DM_177.14_beam_0C2020_04_13_08:01:10.fil.hdf5,1
0.499998_DM_49.12_beam_0C2020_03_28_12:28:53.fil.hdf5,1
0.500004_DM_27.32_beam_0C2020_04_19_16:42:36.fil.hdf5,1
0.0245_DM_141.83_beam_2C2020_02_03_00:02:49.fil.hdf5,0
0.723709_DM_45.44_beam_187C2020_04_23_23:06:48.fil.hdf5,0
0.500004_DM_292.88_beam_0C2020_04_19_17:57:21.fil.hdf5,1
0.5_DM_28.55_beam_420C2020_04_23_23:00:52.fil.hdf5,0
0.5_DM_49.12_beam_0C2020_03_20_20:32:36.fil.hdf5,1
0.610252_DM_423.71_beam_14C2020_04_13_00:48:33.fil.hdf5,0
0.500001_DM_49.12_beam_0C2020_03_28_12:51:20.fil.hdf5,1
0.632298_DM_41.75_beam_501C2020_04_13_00:46:20.fil.hdf5,0
0.500005_DM_144.29_beam_0C2020_04_07_03:41:17.fil.hdf5,1
0.499999_DM_56.80_beam_0C2020_03_30_03:59:46.fil.hdf5,1
0.500001_DM_193.10_beam_0C2020_04_14_01:38:14.fil.hdf5,1
0.499999_DM_75.83_beam_0C2020_04_07_01:14:26.fil.hdf5,1
0.499997_DM_23.02_beam_0C2020_04_13_08:17:53.fil.hdf5,1
0.985699_DM_144.29_beam_4C2020_02_21_20:35:06.fil.hdf5,0
0.500002_DM_238.23_beam_0C2020_04_11_21:37:04.fil.hdf5,1
0.499999_DM_42.06_beam_0C2020_04_07_01:27:54.fil.hdf5,1
0.5_DM_381.29_beam_560C2020_04_27_17:52:45.fil.hdf5,0
0.507351_DM_256.04_beam_2C2020_02_27_01:05:06.fil.hdf5,0
0.020828_DM_162.71_beam_0C2020_04_13_09:50:11.fil.hdf5,0
0.500002_DM_685.82_beam_0I2020_01_12_23:57:11.fil.hdf5,0
0.379645_DM_299.63_beam_686C2020_04_13_07:12:43.fil.hdf5,0
0.500002_DM_75.83_beam_0C2020_04_07_01:17:17.fil.hdf5,1
0.500005_DM_25.17_beam_0C2020_04_13_10:13:09.fil.hdf5,1
0.500004_DM_22.10_beam_0C2020_03_30_02:58:43.fil.hdf5,1
0.500002_DM_432.84_beam_7C2020_02_02_05:48:25_1.fil.hdf5,0
0.945892_DM_362.26_beam_118C2019_12_18_08:44:06.fil.hdf5,0
0.499997_DM_49.12_beam_0C2020_03_28_14:42:46.fil.hdf5,1
0.500002_DM_354.89_beam_0C2020_02_03_23:33:02.fil.hdf5,1
0.499997_DM_136.92_beam_0C2020_04_19_18:19:04.fil.hdf5,1
0.5_DM_741.24_beam_187C2020_04_13_00:48:33.fil.hdf5,0
0.499996_DM_51.88_beam_3C2020_02_16_01:07:37.fil.hdf5,0
0.499999_DM_38.99_beam_134C2020_04_23_23:08:32.fil.hdf5,0
0.500004_DM_173.46_beam_0C2020_04_07_02:58:19.fil.hdf5,1
0.499997_DM_177.14_beam_0C2020_04_13_07:51:32.fil.hdf5,1
0.500003_DM_57.41_beam_3C2020_02_02_03:14:53.fil.hdf5,0
0.500004_DM_118.81_beam_0C2020_04_12_02:45:15.fil.hdf5,1
0.499999_DM_49.12_beam_0C2020_03_28_12:52:48.fil.hdf5,1
0.500003_DM_58.94_beam_5C2020_02_02_08:05:05.fil.hdf5,0
0.499995_DM_164.55_beam_0C2020_03_23_03:04:23.fil.hdf5,1
0.500004_DM_150.43_beam_1C2020_04_07_04:56:11.fil.hdf5,0
0.500004_DM_177.45_beam_0C2020_03_30_02:20:37.fil.hdf5,1
0.500002_DM_237.93_beam_0C2020_04_11_21:27:47.fil.hdf5,1
0.499998_DM_59.56_beam_1C2020_04_06_04:05:00.fil.hdf5,0
0.499999_DM_22.10_beam_0C2020_03_30_03:04:41.fil.hdf5,1
0.499998_DM_175.30_beam_0C2020_04_07_03:13:34.fil.hdf5,1
0.499998_DM_59.25_beam_576C2020_04_13_03:30:38.fil.hdf5,0
0.500002_DM_402.85_beam_0C2020_02_02_11:29:46.fil.hdf5,1
0.500001_DM_61.40_beam_0C2020_04_19_16:58:40.fil.hdf5,1
0.499997_DM_75.83_beam_0C2020_02_27_23:54:24.fil.hdf5,1
0.504292_DM_164.55_beam_151C2020_04_22_16:43:34.fil.hdf5,0
0.019602_DM_634.96_beam_3C2020_02_14_04:58:13.fil.hdf5,0
0.500003_DM_238.54_beam_0I2020_01_12_23:19:10.fil.hdf5,0
0.499999_DM_49.12_beam_0C2020_03_28_15:13:50.fil.hdf5,1
0.499997_DM_53.11_beam_6C2020_03_18_04:13:40.fil.hdf5,0
0.499999_DM_51.88_beam_331C2019_12_06_15:48:36.fil.hdf5,0
0.500003_DM_85.96_beam_3C2020_02_02_12:08:08.fil.hdf5,0
0.500003_DM_610.65_beam_158C2020_04_27_17:56:12.fil.hdf5,0
0.499995_DM_31.93_beam_0C2020_04_11_22:26:36.fil.hdf5,1
0.499998_DM_403.50_beam_482C2019_12_18_08:41:48.fil.hdf5,0
0.5_DM_376.07_beam_406C2020_04_23_23:05:05.fil.hdf5,0
0.500004_DM_177.75_beam_0C2020_03_15_17:36:47.fil.hdf5,1
0.500002_DM_52.50_beam_6C2020_02_16_00:47:07.fil.hdf5,0
0.499999_DM_23.33_beam_0C2020_03_23_03:07:43_1.fil.hdf5,0
0.931799_DM_27.32_beam_0C2020_04_19_16:42:35.fil.hdf5,1
0.500004_DM_163.94_beam_0C2020_04_12_00:09:18.fil.hdf5,1
0.499997_DM_75.83_beam_0C2020_02_02_11:22:07.fil.hdf5,1
0.5_DM_166.39_beam_0C2020_02_03_02:24:42.fil.hdf5,1
0.5_DM_105.61_beam_0C2020_04_14_04:28:25.fil.hdf5,1
0.499998_DM_174.99_beam_0C2020_04_07_03:04:20.fil.hdf5,1
0.499998_DM_28.24_beam_0C2020_04_13_10:39:50.fil.hdf5,1
0.499997_DM_101.62_beam_2C2020_02_16_03:37:42.fil.hdf5,0
0.499996_DM_49.12_beam_0C2020_03_20_21:16:21.fil.hdf5,1
0.499997_DM_176.22_beam_0C2020_04_07_03:07:05.fil.hdf5,1
0.543184_DM_59.25_beam_556C2020_04_13_03:30:38.fil.hdf5,0
0.500003_DM_31.93_beam_0C2020_04_11_22:33:50.fil.hdf5,1
0.499997_DM_380.68_beam_413C2019_12_18_08:44:05.fil.hdf5,0
0.583298_DM_1192.19_beam_628C2020_04_13_00:48:33.fil.hdf5,0
0.499997_DM_281.83_beam_0C2020_04_11_22:59:10.fil.hdf5,1
0.499999_DM_75.83_beam_0C2020_02_27_23:55:38_1.fil.hdf5,1
0.499995_DM_221.04_beam_0C2020_04_11_23:17:09.fil.hdf5,1
0.500002_DM_56.18_beam_0C2020_03_30_04:02:34.fil.hdf5,1
0.500001_DM_174.07_beam_0C2020_04_07_02:50:36.fil.hdf5,1
0.499997_DM_75.83_beam_0C2020_03_15_23:09:02.fil.hdf5,1
0.500004_DM_119.12_beam_0C2020_04_12_02:36:40.fil.hdf5,1
0.846365_DM_696.90_beam_0I2020_01_12_23:37:03.fil.hdf5,0
0.500005_DM_249.59_beam_0I2020_01_12_23:19:01.fil.hdf5,0
0.499999_DM_26.09_beam_0C2020_04_13_10:13:47.fil.hdf5,1
0.499996_DM_332.48_beam_11C2020_02_02_03:53:59.fil.hdf5,0
0.500003_DM_283.05_beam_0C2020_04_11_22:58:53.fil.hdf5,1
0.921087_DM_376.69_beam_0I2020_01_12_23:49:35.fil.hdf5,0
0.171495_DM_26.40_beam_139C2020_04_23_23:09:26.fil.hdf5,0
0.808541_DM_35.30_beam_132C2020_04_23_23:10:22.fil.hdf5,0
0.500002_DM_59.25_beam_6C2020_02_21_20:25:11.fil.hdf5,0
0.500001_DM_257.57_beam_0I2020_01_12_23:18:44.fil.hdf5,0
0.5_DM_107.14_beam_648C2020_04_23_23:09:25.fil.hdf5,0
0.499999_DM_83.81_beam_0C2020_04_11_21:02:32.fil.hdf5,1
0.779447_DM_372.70_beam_0I2020_05_24_23:21:58.fil.hdf5,0
0.499997_DM_81.36_beam_334C2019_12_06_15:48:36.fil.hdf5,0
0.500001_DM_1459.32_beam_3C2020_02_02_03:24:24.fil.hdf5,0
0.500003_DM_23.02_beam_0C2020_04_13_10:26:56.fil.hdf5,1
0.499997_DM_48.81_beam_0C2020_04_27_17:56:22.fil.hdf5,1
0.909911_DM_75.83_beam_0C2020_04_14_01:26:16.fil.hdf5,1
0.500001_DM_52.19_beam_1C2020_02_16_01:20:37.fil.hdf5,0
0.499998_DM_238.85_beam_0C2020_04_11_21:36:11.fil.hdf5,1
0.499996_DM_23.02_beam_0C2020_04_13_08:25:06.fil.hdf5,1
0.500001_DM_34.69_beam_750C2020_04_23_23:10:13.fil.hdf5,0
0.891989_DM_147.36_beam_6C2020_04_07_04:54:31.fil.hdf5,0
0.500002_DM_501.30_beam_0C2020_03_15_20:34:28.fil.hdf5,1
0.5_DM_747.10_beam_530C2020_04_13_00:53:58.fil.hdf5,0
0.499999_DM_29.16_beam_0C2020_04_13_09:23:16.fil.hdf5,1
0.5_DM_175.30_beam_0C2020_04_07_02:56:17.fil.hdf5,1
0.499998_DM_41.45_beam_1C2020_04_07_01:31:21.fil.hdf5,1
0.499999_DM_36.84_beam_326C2019_12_06_15:44:44.fil.hdf5,0
0.499997_DM_330.64_beam_0I2020_01_12_23:48:25_1.fil.hdf5,0
0.500003_DM_53.11_beam_2C2020_02_02_05:58:04.fil.hdf5,0
0.500001_DM_49.12_beam_0C2020_03_20_20:45:10.fil.hdf5,1
0.533836_DM_53.42_beam_10C2020_02_16_06:38:51.fil.hdf5,0
0.500004_DM_52.19_beam_6C2020_02_02_05:58:44.fil.hdf5,0
0.499999_DM_165.47_beam_0C2020_04_11_23:53:18.fil.hdf5,1
0.630249_DM_458.27_beam_394C2020_04_12_03:33:20.fil.hdf5,0
0.499999_DM_375.77_beam_467C2020_05_30_10:21:07.fil.hdf5,0
0.206407_DM_57.72_beam_7C2020_02_04_03:15:50.fil.hdf5,0
0.500002_DM_87.19_beam_0C2020_04_07_02:14:08.fil.hdf5,1
0.499996_DM_75.83_beam_0C2020_03_15_23:07:38.fil.hdf5,1
0.500001_DM_335.86_beam_0C2020_03_15_18:56:41.fil.hdf5,1
0.499995_DM_49.12_beam_0C2020_03_28_15:07:25.fil.hdf5,1
0.500003_DM_299.02_beam_0I2020_03_23_02:44:34.fil.hdf5,1
0.499999_DM_38.38_beam_406C2020_04_23_23:03:55.fil.hdf5,0
0.499997_DM_2664.39_beam_658C2020_04_23_23:09:36.fil.hdf5,0
0.500003_DM_82.58_beam_0C2020_04_11_21:07:42.fil.hdf5,1
0.500004_DM_71.84_beam_0C2020_04_19_16:22:45.fil.hdf5,1
0.5_DM_177.75_beam_0C2020_04_13_07:56:47.fil.hdf5,1
0.662923_DM_2602.15_beam_144C2020_05_31_18:20:41.fil.hdf5,0
0.899031_DM_581.50_beam_410C2019_12_18_08:44:10.fil.hdf5,0
0.499999_DM_33.46_beam_0C2020_04_13_08:40:28.fil.hdf5,1
0.499999_DM_513.50_beam_11C2020_05_30_10:19:40.fil.hdf5,0
0.500004_DM_100.08_beam_0C2020_04_07_02:04:06.fil.hdf5,1
0.499999_DM_174.38_beam_0C2020_04_07_02:52:24.fil.hdf5,1
0.500005_DM_77.98_beam_0C2020_02_14_05:17:33.fil.hdf5,1
0.500002_DM_59.25_beam_0C2020_02_21_20:26:19.fil.hdf5,0
0.644849_DM_57.72_beam_8C2020_02_16_02:00:34.fil.hdf5,0
0.499998_DM_485.65_beam_0C2020_04_13_09:48:30.fil.hdf5,0
0.499997_DM_51.58_beam_2C2020_02_16_00:59:22.fil.hdf5,0
0.500002_DM_762.10_beam_30C2020_01_12_23:16:10.fil.hdf5,0
0.500004_DM_38.38_beam_581C2020_04_13_03:30:11.fil.hdf5,0
0.500004_DM_31.93_beam_0C2020_04_11_22:37:37.fil.hdf5,1
0.500001_DM_138.76_beam_0C2020_04_19_16:11:15.fil.hdf5,1
0.500004_DM_364.10_beam_0I2020_01_13_00:01:31.fil.hdf5,0
0.589727_DM_612.79_beam_40C2019_12_18_08:42:53.fil.hdf5,0
0.5_DM_31.93_beam_0C2020_04_11_22:42:10.fil.hdf5,1
0.903629_DM_1187.13_beam_517C2019_12_18_08:42:54.fil.hdf5,0
0.500005_DM_31.01_beam_117C2019_12_06_15:44:44.fil.hdf5,0
0.499997_DM_247.13_beam_0C2020_02_04_00:40:01.fil.hdf5,1
0.525728_DM_292.88_beam_11C2020_02_27_01:05:06.fil.hdf5,0
0.558797_DM_727.54_beam_248C2020_04_13_00:48:33.fil.hdf5,0
0.500003_DM_247.13_beam_0C2020_02_04_00:47:03.fil.hdf5,1
0.5_DM_70.61_beam_0C2020_04_19_16:23:30.fil.hdf5,1
0.500002_DM_428.74_beam_477C2020_04_27_17:57:39.fil.hdf5,0
0.500003_DM_35.30_beam_474C2020_04_27_02:17:58.fil.hdf5,0
0.500002_DM_187.58_beam_11C2020_02_04_01:59:55.fil.hdf5,0
0.499998_DM_27.94_beam_650C2020_04_13_01:05:48.fil.hdf5,0
0.213141_DM_25.48_beam_421C2020_04_23_23:00:32.fil.hdf5,0
0.213207_DM_63.24_beam_3C2020_02_02_04:36:06.fil.hdf5,0
0.022664_DM_555.23_beam_375C2020_05_31_19:47:03.fil.hdf5,0
0.500001_DM_165.47_beam_0C2020_03_23_03:04:26.fil.hdf5,1
0.499999_DM_833.91_beam_6C2020_04_27_02:16:57.fil.hdf5,0
0.5_DM_192.80_beam_0C2020_04_14_01:32:51.fil.hdf5,1
0.500004_DM_49.12_beam_0C2020_03_28_14:48:40.fil.hdf5,1
0.5_DM_23.33_beam_0C2020_04_13_08:23:29.fil.hdf5,1
0.499997_DM_771.23_beam_3C2020_02_14_05:16:13.fil.hdf5,0
0.5_DM_31.93_beam_0C2020_04_13_08:39:20.fil.hdf5,1
0.500002_DM_241.92_beam_0C2020_04_12_04:48:16.fil.hdf5,1
0.500003_DM_174.68_beam_0C2020_04_07_02:58:17.fil.hdf5,1
0.499999_DM_360.73_beam_392C2020_04_04_01:31:25.fil.hdf5,0
0.801648_DM_662.34_beam_8C2020_02_02_05:44:15.fil.hdf5,0
0.903479_DM_75.83_beam_0C2020_02_02_11:22:43.fil.hdf5,1
0.5_DM_308.84_beam_428C2019_12_06_15:44:36.fil.hdf5,0
0.500001_DM_132.93_beam_355C2020_04_13_00:48:08.fil.hdf5,0
0.499998_DM_234.55_beam_0C2020_04_12_02:59:57.fil.hdf5,1
0.5_DM_25.17_beam_0C2020_04_13_10:15:50.fil.hdf5,1
0.499997_DM_138.46_beam_0C2020_04_19_16:11:04.fil.hdf5,1
0.499999_DM_402.85_beam_0C2020_02_02_11:26:25.fil.hdf5,1
0.002296_DM_27.32_beam_3C2020_03_23_03:07:45.fil.hdf5,0
0.500002_DM_238.23_beam_0C2020_04_11_21:27:08.fil.hdf5,1
0.499999_DM_238.54_beam_0C2020_04_11_21:30:46.fil.hdf5,1
0.500003_DM_25.48_beam_0C2020_04_13_10:18:33.fil.hdf5,1
0.500002_DM_31.93_beam_0C2020_04_11_22:47:29.fil.hdf5,1
0.500002_DM_1530.21_beam_2C2020_02_02_12:06:29.fil.hdf5,0
0.500001_DM_774.30_beam_150C2020_05_30_10:22:48.fil.hdf5,0
0.500002_DM_344.45_beam_5C2020_02_02_04:25:12.fil.hdf5,0
0.078398_DM_3077.75_beam_228C2020_05_25_02:11:06.fil.hdf5,0
0.499997_DM_164.86_beam_0C2020_04_12_00:09:09.fil.hdf5,1
0.499997_DM_30.39_beam_601C2020_04_23_23:04:56.fil.hdf5,0
0.67915_DM_70.61_beam_0I2020_01_13_00:01:14.fil.hdf5,0
0.500002_DM_146.75_beam_0C2020_04_07_03:41:05.fil.hdf5,1
0.910364_DM_75.83_beam_0C2020_04_12_01:04:40.fil.hdf5,1
0.078396_DM_1490.97_beam_0C2020_04_19_17:55:44.fil.hdf5,0
0.500001_DM_35.00_beam_649C2019_12_06_15:48:17.fil.hdf5,0
0.5_DM_143.06_beam_0C2020_03_15_15:11:45.fil.hdf5,1
0.511942_DM_66.62_beam_230C2020_04_23_22:58:40.fil.hdf5,0
0.500002_DM_66.00_beam_10C2020_02_16_01:11:09.fil.hdf5,0
0.500002_DM_402.85_beam_0C2020_02_02_11:27:17.fil.hdf5,1
0.500002_DM_51.27_beam_0C2020_02_02_03:54:24.fil.hdf5,0
0.499998_DM_402.85_beam_0C2020_02_02_11:26:11.fil.hdf5,1
0.499999_DM_205.38_beam_0C2020_03_15_16:00:41.fil.hdf5,1
0.557885_DM_157.18_beam_0C2020_04_12_01:29:49.fil.hdf5,1
0.844214_DM_518.25_beam_31C2019_12_18_08:41:43.fil.hdf5,0
0.499997_DM_56.80_beam_8C2020_02_21_19:02:15.fil.hdf5,0
0.650977_DM_164.25_beam_0I2020_01_12_23:58:35.fil.hdf5,0
0.526333_DM_1261.82_beam_186C2019_12_18_08:44:12.fil.hdf5,0
0.500004_DM_33.46_beam_0C2020_04_13_09:01:29.fil.hdf5,1
0.74806_DM_129.25_beam_0C2020_04_19_18:31:54.fil.hdf5,1
0.499995_DM_381.33_beam_0C2020_03_20_03:41:28.fil.hdf5,0
0.499998_DM_4754.68_beam_4C2020_02_14_04:25:08.fil.hdf5,0
0.499996_DM_143.68_beam_0C2020_04_07_03:43:42.fil.hdf5,1
0.499999_DM_1533.99_beam_326C2020_04_12_03:36:07.fil.hdf5,0
0.549454_DM_23.33_beam_137C2020_04_23_23:06:49.fil.hdf5,0
0.500004_DM_241.00_beam_0C2020_04_12_04:20:37.fil.hdf5,1
0.5_DM_64.47_beam_111C2019_12_06_15:48:36.fil.hdf5,0
0.500001_DM_57.41_beam_0C2020_03_30_03:58:43.fil.hdf5,1
0.500004_DM_58.33_beam_5C2020_04_07_05:52:28.fil.hdf5,0
0.853218_DM_49.12_beam_0C2020_03_20_21:04:32.fil.hdf5,1
0.522965_DM_30.70_beam_0C2020_04_13_08:51:17.fil.hdf5,1
0.869939_DM_580.84_beam_169C2020_01_12_22:27:02.fil.hdf5,0
0.5_DM_83.81_beam_0C2020_04_19_16:03:13.fil.hdf5,1
0.5_DM_383.29_beam_4C2020_02_04_02:55:43.fil.hdf5,0
0.499996_DM_163.32_beam_0C2020_04_19_17:48:41.fil.hdf5,1
0.500002_DM_144.60_beam_0C2020_04_07_04:20:55.fil.hdf5,1
0.500005_DM_502.60_beam_0C2020_03_15_20:43:52.fil.hdf5,1
0.499998_DM_741.24_beam_221C2020_04_13_00:48:33.fil.hdf5,0
0.046546_DM_361.34_beam_346C2020_04_12_04:09:49.fil.hdf5,0
0.500003_DM_562.59_beam_310C2020_01_12_22:27:33.fil.hdf5,0
0.5_DM_279.98_beam_0C2020_04_11_23:02:21.fil.hdf5,1
0.629847_DM_550.85_beam_0C2020_03_20_03:41:04.fil.hdf5,0
0.499999_DM_150.12_beam_117C2019_12_06_15:47:32.fil.hdf5,0
0.500002_DM_26.40_beam_0C2020_04_13_10:06:58.fil.hdf5,1
0.500002_DM_75.83_beam_0C2020_03_15_23:09:05.fil.hdf5,1
0.500002_DM_84.12_beam_0C2020_04_19_16:05:01.fil.hdf5,1
0.499997_DM_281.52_beam_0C2020_04_11_23:03:54.fil.hdf5,1
0.500004_DM_53.42_beam_0C2020_02_16_00:30:05.fil.hdf5,0
0.5_DM_75.83_beam_0C2020_02_27_23:55:35.fil.hdf5,1
0.499999_DM_260.64_beam_175C2019_12_06_15:47:32.fil.hdf5,0
0.499999_DM_218.89_beam_0C2020_04_11_23:49:48.fil.hdf5,1
0.499997_DM_49.12_beam_0C2020_03_20_20:51:46.fil.hdf5,1
0.058797_DM_381.33_beam_455C2020_04_13_01:04:24.fil.hdf5,0
0.499997_DM_34.08_beam_0C2020_04_19_18:23:01.fil.hdf5,1
0.308691_DM_1840.46_beam_492C2020_04_13_01:02:11.fil.hdf5,0
0.512097_DM_244.68_beam_0I2020_05_24_23:23:19.fil.hdf5,0
0.819103_DM_58.64_beam_580C2020_04_13_03:30:36.fil.hdf5,0
0.826766_DM_175.60_beam_288C2020_01_20_11:18:29.fil.hdf5,0
0.500004_DM_237.93_beam_0C2020_04_11_21:37:24.fil.hdf5,1
0.499997_DM_23.02_beam_0C2020_04_13_08:32:18.fil.hdf5,1
0.500001_DM_75.52_beam_0C2020_04_07_06:06:16.fil.hdf5,1
0.821959_DM_2038.90_beam_503C2020_01_02_15:27:14.fil.hdf5,0
0.499999_DM_51.27_beam_5C2020_02_27_00:40:46.fil.hdf5,0
0.500004_DM_341.38_beam_631C2020_04_13_01:55:43.fil.hdf5,0
0.642094_DM_134.47_beam_35C2019_12_18_08:43:21.fil.hdf5,0
0.499997_DM_238.23_beam_0C2020_04_11_21:30:01.fil.hdf5,1
0.114287_DM_80.74_beam_0C2020_04_19_16:20:01.fil.hdf5,1
0.499996_DM_49.12_beam_0C2020_03_20_20:56:34.fil.hdf5,1
0.499997_DM_28.24_beam_0C2020_04_13_08:39:50.fil.hdf5,1
0.500004_DM_318.05_beam_0C2020_04_12_02:31:26.fil.hdf5,1
0.499998_DM_1079.52_beam_0C2020_02_14_05:15:45.fil.hdf5,0
0.013477_DM_274.76_beam_7C2020_03_31_00:23:32.fil.hdf5,0
0.500001_DM_52.80_beam_4C2020_03_18_03:32:02.fil.hdf5,1
0.500002_DM_49.12_beam_0C2020_03_28_12:33:40.fil.hdf5,1
0.537972_DM_2589.03_beam_1C2020_02_02_09:38:56.fil.hdf5,0
0.500004_DM_220.12_beam_0C2020_04_11_23:50:02.fil.hdf5,1
0.500004_DM_279.98_beam_0C2020_04_11_23:07:46.fil.hdf5,1
0.602592_DM_275.69_beam_253C2020_04_22_15:28:14.fil.hdf5,0
0.499999_DM_118.50_beam_0C2020_04_12_02:46:55.fil.hdf5,1
0.499997_DM_25.79_beam_3C2020_04_27_02:24:36.fil.hdf5,0
0.499997_DM_75.83_beam_0C2020_02_02_11:20:19.fil.hdf5,1
0.499999_DM_49.12_beam_0C2020_03_20_20:56:02.fil.hdf5,1
0.499999_DM_33.16_beam_0C2020_04_11_22:42:03.fil.hdf5,1
0.500004_DM_23.02_beam_0C2020_04_13_08:19:13.fil.hdf5,1
0.499996_DM_241.00_beam_0C2020_04_12_04:29:54.fil.hdf5,1
0.88219_DM_745.80_beam_639C2020_04_13_00:48:33.fil.hdf5,0
0.042723_DM_164.55_beam_0C2020_04_12_00:20:32.fil.hdf5,1
0.845898_DM_370.24_beam_0I2020_01_12_23:27:45.fil.hdf5,0
0.499999_DM_49.12_beam_0C2020_03_28_12:32:21.fil.hdf5,1
0.500003_DM_28.24_beam_416C2020_04_23_23:00:17.fil.hdf5,0
0.499997_DM_431.54_beam_1C2020_02_04_03:07:39.fil.hdf5,0
0.499996_DM_422.22_beam_189C2020_04_27_17:57:39.fil.hdf5,0
0.994586_DM_206.00_beam_0C2020_03_15_16:12:16.fil.hdf5,0
0.039199_DM_769.08_beam_242C2020_05_31_19:47:03.fil.hdf5,0
0.500003_DM_93.64_beam_0C2020_04_11_21:59:06.fil.hdf5,1
0.500002_DM_29.78_beam_0C2020_04_13_10:33:08.fil.hdf5,1
0.500002_DM_160.56_beam_5C2020_02_02_10:37:45.fil.hdf5,0
0.500001_DM_175.30_beam_0C2020_04_07_03:13:40.fil.hdf5,1
0.499997_DM_56.18_beam_0C2020_03_30_04:03:05.fil.hdf5,1
0.874534_DM_125.56_beam_0C2020_04_19_18:31:48.fil.hdf5,1
0.816655_DM_40.83_beam_519C2020_04_23_23:10:22.fil.hdf5,0
0.499998_DM_55.57_beam_5C2020_02_02_03:05:24.fil.hdf5,0
0.499999_DM_25.79_beam_0C2020_04_13_10:09:03.fil.hdf5,1
0.499999_DM_255.42_beam_0C2020_04_19_17:07:20.fil.hdf5,1
0.499999_DM_1277.55_beam_0C2020_03_20_18:14:28.fil.hdf5,0
0.500003_DM_1530.21_beam_555C2020_01_12_23:54:10.fil.hdf5,0
0.499999_DM_84.12_beam_0C2020_04_19_16:04:52_1.fil.hdf5,1
0.499996_DM_801.00_beam_225C2020_04_23_22:58:56.fil.hdf5,0
0.500001_DM_25.48_beam_0C2020_04_13_10:13:38.fil.hdf5,1
0.500004_DM_84.12_beam_0C2020_04_13_08:49:41.fil.hdf5,0
0.499996_DM_1164.34_beam_0C2020_04_13_06:44:08.fil.hdf5,0
0.499999_DM_255.12_beam_0C2020_04_19_17:04:38.fil.hdf5,1
0.500004_DM_55.87_beam_0C2020_03_30_03:57:33_1.fil.hdf5,1
0.571048_DM_479.78_beam_4C2020_04_06_00:03:53.fil.hdf5,0
0.968554_DM_296.25_beam_6C2020_02_02_04:37:31.fil.hdf5,0
0.500002_DM_224.72_beam_16C2020_04_27_17:55:49.fil.hdf5,0
0.500001_DM_749.06_beam_559C2020_01_12_23:54:02.fil.hdf5,0
0.500002_DM_116.97_beam_0I2020_01_12_23:19:38.fil.hdf5,0
0.500002_DM_180.82_beam_0C2020_04_19_17:26:19.fil.hdf5,1
0.499997_DM_380.37_beam_4C2020_02_16_03:45:22.fil.hdf5,0
0.5_DM_28.55_beam_31C2020_04_13_00:47:06.fil.hdf5,0
0.924759_DM_110.83_beam_11C2020_02_02_04:35:38.fil.hdf5,0
0.294916_DM_55.87_beam_0C2020_03_30_04:02:47.fil.hdf5,1
0.816965_DM_55.87_beam_2C2020_02_02_04:35:39.fil.hdf5,0
0.5_DM_191.88_beam_0C2020_02_02_11:48:22.fil.hdf5,1
0.499999_DM_157.80_beam_0C2020_04_12_01:28:43.fil.hdf5,1
0.499996_DM_176.53_beam_0C2020_04_13_07:58:07.fil.hdf5,1
0.499999_DM_122.49_beam_0I2020_01_12_23:51:18.fil.hdf5,0
0.620663_DM_702.12_beam_274C2020_01_12_22:27:33.fil.hdf5,0
0.499996_DM_51.88_beam_5C2020_02_03_23:10:13.fil.hdf5,0
0.151346_DM_86.88_beam_0C2020_04_19_16:09:25.fil.hdf5,1
0.499998_DM_281.52_beam_0C2020_03_15_22:10:32.fil.hdf5,1
0.499999_DM_75.83_beam_0C2020_04_07_06:08:29.fil.hdf5,1
0.5_DM_26.40_beam_0C2020_04_13_10:17:03.fil.hdf5,1
0.242604_DM_101.62_beam_0C2020_04_19_19:49:08.fil.hdf5,1
0.500004_DM_192.18_beam_0C2020_04_14_01:32:46.fil.hdf5,1
0.753266_DM_106.84_beam_0I2020_01_12_23:37:30.fil.hdf5,0
0.499998_DM_66.00_beam_9C2020_02_02_11:13:12.fil.hdf5,0
0.5_DM_176.83_beam_0C2020_04_07_03:04:09.fil.hdf5,1
0.0245_DM_141.83_beam_8C2020_02_03_00:02:49.fil.hdf5,0
0.5_DM_34.08_beam_0C2020_04_13_08:45:19.fil.hdf5,1
0.499995_DM_144.29_beam_195C2020_04_22_15:26:34.fil.hdf5,0
0.500001_DM_26.40_beam_0C2020_04_13_10:04:39.fil.hdf5,1
0.499997_DM_75.83_beam_0C2020_04_07_06:05:29.fil.hdf5,1
0.835337_DM_73.99_beam_0C2020_04_19_17:02:18.fil.hdf5,1
